stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
43.216264,50418,-79.844186,2763,,,UP/GAGE AV & MUIR AVENUE OPP (@# 932),UPPER GAGE opposite MUIR,0,
43.21634,50423,-79.843962,2762,,,UP/GAGE AV & MUIR AVENUE,UPPER GAGE at MUIR,0,
43.218859,50419,-79.842876,2761,,,UP/GAGE AV & MOHAWK ROAD,UPPER GAGE at MOHAWK,0,
43.219356,50414,-79.842947,2760,,,UP/GAGE AV & MOHAWK ROAD,UPPER GAGE at MOHAWK,0,
43.23221,50402,-79.837306,2767,,,UP/GAGE AV & QUEENSDALE AVENUE,UPPER GAGE at QUEENSDALE,0,
43.203732,50437,-79.849237,2766,,,UP/GAGE AV & QUAIL DR (#1310),UPPER GAGE at QUAIL,0,
43.220923,50417,-79.842013,2765,,,UP/GAGE AV & PEMBERTON AVENUE,UPPER GAGE at PEMBERTON,0,
43.223446,50415,-79.840902,2764,,,UP/GAGE AV & NINTH AVE,UPPER GAGE at NINTH,0,
43.266434,30368,-79.957099,1849,,,KING ST W & MEMORIAL SQUARE,KING at MEMORIAL,0,
43.2666,30356,-79.958324,1848,,,KING ST W & MCMURRAY STREET,KING at MCMURRAY,0,
43.265857,30353,-79.951655,1843,,,KING ST E & YORK STREET (@#33),KING at YORK,0,
43.265618,30352,-79.950931,1842,,,KING ST E & YORK STREET,KING at YORK,0,
43.265432,30350,-79.949772,1841,,,COOTES DR & WEST STREET,COOTES at WEST,0,
43.266085,30354,-79.954265,1840,,,KING ST W & MAIN ST,KING at OGILVIE,0,
43.267625,30360,-79.963255,1847,,,KING ST W & MARKET STREET,KING at MARKET,0,
43.267155,30358,-79.961433,1846,,,KING ST W & CHURCH STREET OPP.(@#178),KING opposite CHURCH,0,
43.2673,30361,-79.96157,1845,,,KING ST W & CHURCH ST,KING at CHURCH,0,
43.266865,30359,-79.959405,1844,,,KING ST W & ALBERT STREET,KING at ALBERT,0,
43.209191,51518,-79.882211,3250,,,STONE CHURCH RD E & PINERIDGE DR,STONE CHURCH at PINERIDGE,0,
43.245747,72736,-79.839392,2169,,,MAPLEWOOD AV & BLAKE STREET,MAPLEWOOD at BLAKE,0,
43.244008,72745,-79.832421,2168,,,MAPLEWOOD AV & BALSAM AVENUE,MAPLEWOOD at BALSAM,0,
43.209477,51517,-79.882804,3251,,,STONE CHURCH RD E & PINERIDGE DR,STONE CHURCH at PINERIDGE,0,
43.251711,81245,-79.939768,2165,,,MAIN ST W & WHITNEY AVENUE,MAIN at WHITNEY,0,
43.257529,82639,-79.930006,2164,,,MAIN ST W & WESTBOURNE ROAD,MAIN at WESTBOURNE,0,
43.243939,72742,-79.832686,2167,,,MAPLEWOOD AV & BALSAM AVENUE,MAPLEWOOD at BALSAM,0,
43.251668,81244,-79.940051,2166,,,MAIN ST W & WHITNEY AVENUE OPP.,MAIN opposite WHITNEY,0,
43.257761,82604c,-79.880264,2161,,,MAIN ST W & QUEEN STREET,MAIN at QUEEN,0,
43.233728,61335,-79.917566,3252,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,
43.257468,82641,-79.931417,2163,,,MAIN ST W & WEST PARK AVENUE,MAIN at WEST PARK,0,
43.25749,82636,-79.924991,2162,,,MAIN ST W & THORNDALE STREET,MAIN at THORNDALE,0,
43.245469,60502,-79.918138,2617,,,SANATORIUM RD & SCENIC DRIVE (WEST),SANATORIUM at SCENIC WEST,0,
43.245615,60501,-79.918476,2616,,,SANATORIUM RD & SCENIC DRIVE (WEST),SANATORIUM at SCENIC WEST,0,
43.242549,60404,-79.915212,2615,,,SANATORIUM RD & SCENIC DRIVE (EAST),SANATORIUM at SCENIC EAST,0,
43.245211,60401,-79.915679,2614,,,SANATORIUM RD & SANATORIUM BROW BUILDING OPP.,SANATORIUM opposite BROW BUILDING,0,
43.245093,60402,-79.915774,2613,,,SANATORIUM RD,SANATORIUM at BROW BUILDING,0,
43.237075,61228,-79.915341,2612,,,SANATORIUM RD & RICE AVENUE,SANATORIUM at RICE,0,
43.237212,61227,-79.915349,2611,,,SANATORIUM RD & RICE AVENUE,SANATORIUM at RICE,0,
43.241599,60403,-79.914954,2610,,,SANATORIUM RD & REDFERN AVENUE OPP,SANATORIUM opposite REDFERN,0,
43.256668,90831,-79.86879,3254,,,KING ST E & JAMES ST N,KING at JAMES,0,
43.235952,61222,-79.910569,2619,,,SANATORIUM RD & UPPER PARADISE ROAD,SANATORIUM at UPPER PARADISE,0,
43.236002,61221,-79.910212,2618,,,SANATORIUM RD & UPPER PARADISE ROAD,SANATORIUM at UPPER PARADISE,0,
43.2237,72571,-79.783546,1908,,,KING ST E & GAILMONT DRIVE,KING at GAILMONT,0,
43.223684,72572,-79.784075,1909,,,KING ST E & GAILMONT DRIVE OPP. @#2574),KING opposite GAILMONT,0,
43.254336,72505,-79.861658,1906,,,KING ST E & FERGUSON AVENUE,KING at FERGUSON,0,
43.248008,72535,-79.828535,1907,,,KING ST E & GAGE AV N,KING at GAGE,0,
43.252807,72511,-79.854188,1904,,,KING ST E & EMERALD STREET,KING at EMERALD,0,
43.251312,72527,-79.836022,1905,,,KING ST E & FAIRHOLT ROAD,KING at FAIRHOLT,0,
43.246582,72537,-79.826927,1902,,,KING ST E & EAST BEND AVENUE,KING opposite EAST BEND,0,
43.237365,72543,-79.819535,1903,,,KING ST E & EDGEMONT STREET,KING at EDGEMONT,0,
43.231449,72557,-79.803264,1900,,,KING ST E & COCHRANE ROAD,KING at COCHRANE,0,
43.231165,72560,-79.802768,1901,,,KING ST E & COCHRANE ROAD,KING at COCHRANE,0,
43.206342,50628,-79.825704,2858,,,UP/KENILWORTH AV & TOWN MANSION DRIVE,UPPER KENILWORTH at TOWNMANSION,0,
43.216759,40358,-79.754279,1799,,,JONES ST & KING STREET,JONES at KING,0,
43.206538,50241,-79.869073,3063,,,UP/WENTWORTH ST & STONE CHURCH ROAD,UPPER WENTWORTH at STONE CHURCH,0,
43.210181,50239,-79.86745,3062,,,UP/WENTWORTH ST & SOUTHPARK AVENUE,UPPER WENTWORTH at SOUTHPARK,0,
43.197855,50264,-79.873214,3061,,,UP/WENTWORTH ST & RYMAL ROAD,UPPER WENTWORTH at RYMAL,0,
43.198456,50249,-79.87265,3060,,,UP/WENTWORTH ST & RYMAL ROAD,UPPER WENTWORTH at RYMAL,0,
43.229205,50213,-79.859334,3066,,,UP/WENTWORTH ST & VICKERS STREET OPP.(@# 667),UPPER WENTWORTH opposite VICKERS,0,
43.237187,50302,-79.845137,2949,,,UP/SHERMAN AV & CROCKETT STREET,UPPER SHERMAN at CROCKETT,0,
43.223009,50317,-79.851138,2948,,,UP/SHERMAN AV & CAMEO AVENUE (@#795),UPPER SHERMAN at CAMEO,0,
43.224279,50318,-79.850783,2947,,,UP/SHERMAN AV & BURKHOLDER DRIVE,UPPER SHERMAN at BURKHOLDER,0,
43.232098,50309,-79.84721,2946,,,UP/SHERMAN AV & BRUCEDALE AVENUE,UPPER SHERMAN at BRUCEDALE,0,
43.232366,50308,-79.847277,2945,,,UP/SHERMAN AV & BRUCEDALE AVENUE,UPPER SHERMAN at BRUCEDALE,0,
43.216504,50325,-79.85394,2944,,,UP/SHERMAN AV & BERKO AVENUE,UPPER SHERMAN at BERKO,0,
43.208067,50333,-79.857663,2943,,,UP/SHERMAN AV & ATHERLEY DRIVE,UPPER SHERMAN at ATHERLEY,0,
43.205701,50335,-79.858689,2942,,,UP/SHERMAN AV & ASTONWWOD DRIVE (@#1317),UPPER SHERMAN at ASTONWOOD,0,
43.198756,50341,-79.861878,2941,,,UP/SHERMAN AV & ACADIA DRIVE OPP.,UPPER SHERMAN opposite ACADIA,0,
43.199085,50350,-79.861981,2940,,,UPPER SHERMAN AV & ACADIA DR,UPPER SHERMAN at ACADIA,0,
43.252758,72334,-79.821686,1050,,,BARTON ST E & LINCOLN ST OPP.,BARTON opposite LINCOLN,0,
43.257451,72318,-79.840021,1051,,,BARTON ST E & BIRCH AVENUE,BARTON at BIRCH,0,
43.257495,72319,-79.839629,1052,,,BARTON ST E & BIRCH AVENUE,BARTON at BIRCH,0,
43.233974,72390,-79.748286,1053,,,BARTON ST E & BOW VALLEY DRIVE,BARTON at BOW VALLEY,0,
43.234224,72391,-79.748342,1054,,,BARTON ST E & BOW VALLEY DRIVE OPP.,BARTON opposite BOW VALLEY,0,
43.233946,72393,-79.746862,1055,,,BARTON ST E & BROCKLEY DRIVE,BARTON at BROCKLEY,0,
43.253342,72332,-79.824202,1056,,,BARTON ST E & CAVELL AVENUE,BARTON at CAVELL,0,
43.253406,72333,-79.823814,1057,,,BARTON ST E & CAVELL AVENUE,BARTON at CAVELL,0,
43.23704,72380,-79.761544,1058,,,BARTON ST E & CENTENNIAL PKWY,BARTON at CENTENNIAL,0,
43.236882,72383,-79.760304,1059,,,BARTON ST E & CENTENIAL PKWY N,BARTON at CENTENNIAL,0,
43.253676,70223a,-79.867418,1793,,,JOHN ST S & JACKSON ST E,JOHN at JACKSON,0,
43.29284,14015,-79.868251,1694,,,HOLY SEPULCHRE CEMETARY & PLAINS RD W,HOLY SEPULCHRE CEMETERY EAST,0,
43.291541,14010,-79.869663,1695,,,HOLY SEPULCHRE WEST & PLAINS RD W,HOLY SEPULCHRE CEMETERY WEST,0,
43.222128,44021,-79.738188,1692,,,HIGHWAY NO. 8 & WARWICK ROAD,HIGHWAY 8 at WARWICK,0,
43.218788,44029,-79.724903,1693,,,HIGHWAY NO. 8 & WORSLEY ROAD,HIGHWAY 8 at WORSLEY,0,
43.216596,44035,-79.716291,1690,,,HIGHWAY NO. 8 & SPARTAN AVENUE (OP. # 490),Opposite 490 HIGHWAY 8,0,
43.216392,44032,-79.716352,1691,,,HIGHWAY NO. 8 & SPARTAN AVENUE OPP. (@#490),At 490 HIGHWAY 8,0,
43.255845,72427,-79.84713,1278,,,CANNON ST E & WENTWORTH STREET,CANNON at WENTWORTH,0,
43.224262,40252,-79.765848,1279,,,58 CENTENNIAL PY S & FELKER AV,CENTENNIAL opposite FELKER,0,
43.247601,72451,-79.817521,1270,,,CANNON ST E & OTTAWA STREET,CANNON at OTTAWA,0,
43.245835,72456,-79.810363,1271,,,CANNON ST E & ROBINS AVENUE,CANNON at ROBINS,0,
43.245877,72457,-79.809919,1272,,,CANNON ST E & ROBINS AVENUE,CANNON at ROBINS,0,
43.248267,72449,-79.820712,1273,,,CANNON ST E & ROSSLYN AVENUE,CANNON at ROSSLYN,0,
43.255197,72429,-79.84466,1274,,,CANNON ST E & SANFORD AVENUE,CANNON at SANFORD,0,
43.253168,72435,-79.837409,1275,,,CANNON ST E & SHERMAN AVENUE,CANNON at SHERMAN,0,
43.256639,72425,-79.850248,1276,,,CANNON ST E & SMITH AVENUE,CANNON at SMITH,0,
43.257725,72421,-79.854426,1277,,,CANNON ST E & VICTORIA AVENUE,CANNON at VICTORIA,0,
43.252816,81232,-79.924499,3119,,,WHITNEY AV & LELAND STREET,WHITNEY at LELAND,0,
43.252666,81237,-79.930558,3118,,,WHITNEY AV & EWEN ROAD,WHITNEY at EWEN,0,
43.252481,81236,-79.930859,3117,,,WHITNEY AV & EWEN ROAD,WHITNEY at EWEN,0,
43.252579,81125,-79.921988,3116,,,EMERSON ST & WHITNEY AV,EMERSON at WHITNEY,0,
43.252314,81230,-79.922199,3115,,,WHITNEY AV & EMERSON STREET,WHITNEY at EMERSON,0,
43.253124,81228,-79.927019,3114,,,WHITNEY AV & ALEXANDER PARK (Op. St. Mary's,WHITNEY at ALEXANDER PARK,0,
43.251288,81242,-79.938747,3113,,,WHITNEY AV & #431W MERICOURT RD. - RIGGIEL,At 431 WHITNEY,0,
43.22614,60124,-79.888108,3112,,,WEST 5TH ST & TYRONE DRIVE (@#592),WEST 5TH at TYRONE,0,
43.226743,60125,-79.887652,3111,,,WEST 5TH ST & TYRONE DRIVE,WEST 5TH at TYRONE,0,
43.232831,60117,-79.885106,3110,,,WEST 5TH ST & SOUTH BEND ROAD,WEST 5TH at SOUTH BEND,0,
43.240161,61205,-79.887224,1472,,,FENNELL AV W & GOVERNORS BLVD OPP.,FENNELL opposite GOVERNORS,0,
43.237606,61200,-79.878051,1473,,,FENNELL AV W & UPPER JAMES STREET,FENNELL at UPPER JAMES,0,
43.24025,61240,-79.888275,1471,,,FENNELL AV W & GOVERNORS BLVD (Mohawk Colleg,FENNELL at GOVERNORS,0,
43.238579,61203,-79.881309,1476,,,FENNELL AV W & WEST 4TH. ST. (@#83),FENNELL opposite WEST 4TH,0,
43.239213,61204,-79.884247,1477,,,FENNELL AV W & WEST 5TH STREET,FENNELL at WEST 5TH,0,
43.238117,61201,-79.879416,1474,,,FENNELL AV W & WEST 2ND STREET,FENNELL at WEST 2ND,0,
43.23813,61202,-79.880049,1475,,,FENNELL AV W & WEST 2ND STREET,FENNELL at WEST 2ND,0,
43.266313,70306,-79.853262,1478,,,FERRIE ST E & WELLINGTON STREET,FERRIE at WELLINGTON,0,
43.254661,82818,-79.888377,1304,,,CHATHAM ST & #47 W LOCKE ST.,At 47 CHATHAM,0,
43.255113,82820,-79.89034,1305,,,CHATHAM ST & DUNDURN STREET (@#91),CHATHAM at DUNDURN,0,
43.254198,82816,-79.88637,1306,,,CHATHAM ST & LOCKE STREET,CHATHAM at LOCKE,0,
43.238268,60421,-79.922022,1307,,,CHEDMAC DR & CHEDMAC DRIVE,CHEDMAC at CHEDMAC,0,
43.25101,82905,-79.877061,1300,,,CHARLTON AV W & BAY ST S,CHARLTON at BAY,0,
43.251512,82907,-79.879065,1301,,,CHARLTON AV W & CAROLINE STREET,CHARLTON at CAROLINE,0,
43.254411,82923,-79.890969,1302,,,CHARLTON AV W & DUNDURN STREET,CHARLTON at DUNDURN,0,
43.251787,82909,-79.880212,1303,,,CHARLTON AV W & HESS STREET,CHARLTON at HESS,0,
43.237946,60420,-79.921316,1308,,,CHEDMAC DR & EXTENDICARE (#90),At 90 CHEDMAC,0,
43.237302,60415,-79.917938,1309,,,CHEDMAC DR & HOLBROOK BLDG PARKING LOT,CHEDMAC at HOLBROOK BUILDING,0,
43.263301,70700,-79.822267,1499,,,GAGE AV N & BURLINGTON ST E,GAGE at INDUSTRIAL,0,
43.226928,72540,-79.791491,355298,,,KING ST E & LAWRENCE RD,KING at LAWRENCE,0,
43.17588,40285,-79.775367,355562,,,UPPER CENTENNIAL PY & FORTINOS opp,UPPER CENTENNIAL opposite FORTINOS,0,
43.256631,72154,-79.78966,355291,,,BURLINGTON ST E & # 1755 OPP,BURLINGTON opposite 1755,0,
43.214028,61501,-79.900542,355292,,,STONE CHURCH RD W & opp. #236,At 240 STONE CHURCH,0,
43.174787,49010,-79.783801,355561,,,RYMAL RD E & WAL-MART,RYMAL at WALMART,0,
43.258236,80303b,-79.873579,355566,,,BAY ST N & KING ST W,BAY at KING,0,
43.216383,72856,-79.796494,355295,,,GREENHILL AV & GLEN VISTA DR,GREENHILL at GLEN VISTA,0,
43.216652,72857,-79.796629,355296,,,GREENHILL AV & GLEN VISTA DR,GREENHILL opposite GLEN VISTA,0,
43.258236,80303a,-79.873579,355565,,,BAY ST N & KING ST W,BAY at KING,0,
43.337589,18031,-79.887819,355364,,,HIGHWAY NO. 5 E & FIRST ST,DUNDAS at FIRST,0,
43.334921,18033,-79.891252,355365,,,HIGHWAY NO. 5 E & BURKE ST,DUNDAS at MILL,0,
43.333873,18010,-79.891215,355366,,,MILL ST S & GRIFFIN ST,MILL at DUNDAS,0,
43.329215,18008,-79.884612,355367,,,MILL ST S & MOUNTAIN BROW RD,MILL at MOUNTAIN BROW,0,
43.349669,18012,-79.8721,355360,,,EVANS RD & HIGHWAY NO. 5 E,EVANS at DUNDAS,0,
43.345371,18025,-79.877667,355361,,,HIGHWAY NO. 5 E & HIGHWAY NO. 5 E,DUNDAS at SPRING CREEK,0,
43.342712,18027,-79.881126,355362,,,HIGHWAY NO. 5 E & PAMELA ST,DUNDAS at PAMELA,0,
43.339345,18029,-79.885551,355363,,,HIGHWAY NO. 5 E & BURKE ST,DUNDAS at BURKE WALKWAY,0,
43.259086,82616b,-79.901706,355368,,,MAIN ST W & LONGWOOD ROAD,MAIN at LONGWOOD,0,
43.233067,61324,-79.91206,2288,,,MOHAWK RD W & UPPER PARADISE ROAD,MOHAWK at UPPER PARADISE,0,
43.230501,61311,-79.896932,2289,,,MOHAWK RD W & WEST 15TH STREET,MOHAWK at WEST 15TH,0,
43.232212,20430,-79.934448,2280,,,MOHAWK RD & OLD MOHAWK ROAD OPP.,MOHAWK opposite OLD MOHAWK,0,
43.233746,61325,-79.916941,2281,,,MOHAWK RD W & RICE AVENUE,MOHAWK at RICE,0,
43.233612,61328,-79.917059,2282,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,
43.233499,61331,-79.929111,2283,,,MOHAWK RD W & SCENIC DRIVE,MOHAWK at SCENIC,0,
43.230388,61310,-79.894211,2284,,,MOHAWK RD W & SOUTHLEA DRIVE,MOHAWK at SOUTHLEA,0,
43.230561,61309,-79.893699,2285,,,MOHAWK RD W & SOUTHLEA DRIVE OPP. (@ # 296),MOHAWK opposite SOUTHLEA,0,
43.233322,61334,-79.928972,2286,,,MOHAWK RD W & UPPER HORNING DR,MOHAWK at UPPER HORNING,0,
43.233181,61321,-79.911323,2287,,,MOHAWK RD W & UPPER PARADISE ROAD,MOHAWK at UPPER PARADISE,0,
43.19948,51611,-79.880399,2578,,,RYMAL RD E & MESSENA DRIVE,RYMAL at MESSENA,0,
43.199392,51610,-79.880874,2579,,,RYMAL RD E & MESSENA DRIVE (OPP),RYMAL opposite MESSENA,0,
43.193314,51629,-79.855616,2576,,,RYMAL RD E & #829 (W of Upper Gage),RYMAL opposite SULMONA,0,
43.194504,51627,-79.860342,2577,,,RYMAL RD E & EVA STREET,RYMAL at EVA,0,
43.241081,72468,-79.796554,2572,,,ROXBOROUGH AV & TOLTON AVENUE,ROXBOROUGH at TOLTON,0,
43.241174,72469,-79.796266,2573,,,ROXBOROUGH AV & TOLTON AVENUE,ROXBOROUGH at TOLTON,0,
43.239701,72475,-79.790276,2570,,,ROXBOROUGH AV & PARKDALE AVENUE,ROXBOROUGH at PARKDALE,0,
43.241737,72467,-79.798669,2571,,,ROXBOROUGH AV & STRATHEARNE AVENUE,ROXBOROUGH at STRATHEARNE,0,
43.20235,40007,-79.802075,2378,,,PARAMOUNT DR & ASTRA STREET OPP.,PARAMOUNT opposite ASTRA,0,
43.197408,40016,-79.795464,2379,,,PARAMOUNT DR & ATLAS STREET,PARAMOUNT at ATLAS,0,
43.202658,40008,-79.799408,2374,,,PARAMOUNT DR & AMBERWOOD STREET,PARAMOUNT at AMBERWOOD,0,
43.202789,40009,-79.799564,2375,,,PARAMOUNT DR & AMBERWOOD STREET OPP.,PARAMOUNT opposite AMBERWOOD,0,
43.201436,40013,-79.794508,2376,,,PARAMOUNT DR & APEX STREET,PARAMOUNT at APEX,0,
43.202156,40006,-79.802301,2377,,,PARAMOUNT DR & ASTRA STREET,PARAMOUNT at ASTRA,0,
43.241045,70820,-79.820434,2370,,,OTTAWA ST S & MAPLE AVENUE,OTTAWA at MAPLE,0,
43.260755,80910,-79.899657,2371,,,PARADISE RD S & #59 N MAIN ST.,PARADISE at MAIN,0,
43.191885,40028,-79.810061,2372,,,PARAMOUNT DR & UPPER MOUNT ALBION RD,PARAMOUNT at UPPER MOUNT ALBION,0,
43.191957,40027,-79.810469,2373,,,PARAMOUNT DR & UPPER MOUNT ALBION RD,PARAMOUNT at UPPER MOUNT ALBION,0,
43.205211,61611,-79.903831,2594,,,RYMAL RD W & WESTLAWN DRIVE OPP. @#226),RYMAL opposite WESTLAWN,0,
43.210154,61620,-79.926046,2595,,,RYMAL RD W & WESTMOUNT HEALTH CTRE - #723,RYMAL at WESTMOUNT HEALTH CENTRE,0,
43.240883,60526,-79.92677,2596,,,SAN ANTONIO DR & ARGO STREET,SAN ANTONIO at ARGO,0,
43.238942,60511,-79.927088,2597,,,SAN ANTONIO DR & SAN REMO DRIVE,SAN ANTONIO at SAN REMO,0,
43.203076,61604,-79.895823,2590,,,RYMAL RD W & SOUTH HAMILTON SQ. MALL OP.(@#,RYMAL opposite SOUTH HAMILTON SQUARE,0,
43.203526,61606,-79.897611,2591,,,RYMAL RD W & WEST 5TH STEET,RYMAL at WEST 5TH,0,
43.203622,61607,-79.897314,2592,,,RYMAL RD W & WEST 5TH,RYMAL at WEST 5TH,0,
43.205055,61610,-79.903751,2593,,,RYMAL RD W & WESTLAWN DRIVE,RYMAL at WESTLAWN,0,
43.24254,60508,-79.926356,2598,,,SAN PEDRO DR & SAN ANTONIO DRIVE,SAN PEDRO at SAN ANTONIO,0,
43.242349,60506,-79.923102,2599,,,SAN PEDRO DR & SAN DIEGO CT,SAN PEDRO at SAN DIEGO,0,
43.21871,45002,-79.766268,1876,,,KING ST W & PRIVATE RD,KING opposite FAIRCOURT,0,
43.217713,45017,-79.74568,1877,,,KING ST E & GRAY ROAD,KING at GRAY,0,
43.217392,45015,-79.748822,1874,,,KING ST E & DAWSON AVENUE (@# 129),KING at DAWSON,0,
43.218942,45001,-79.766451,1875,,,KING ST W & FAIRCOURT DRIVE,KING at FAIRCOURT,0,
43.21693,45021,-79.740258,1872,,,KING ST E & CORMAN AVENUE,KING at CORMAN,0,
43.216816,45022,-79.740716,1873,,,KING ST E & CORMAN AVENUE,KING at CORMAN,0,
43.218156,45004,-79.76374,1870,,,KING ST W & BATTLEFIELD DRIVE (Op. # 58),KING at BATTLEFIELD,0,
43.21729,45016,-79.748402,1871,,,KING ST E & BONITA DRIVE,KING at BONITA,0,
43.217511,45018,-79.746753,1878,,,KING ST E & GRAY ROAD,KING at GRAY,0,
43.218608,45027,-79.732199,1879,,,KING ST E & GREEN FOREST DR OPP. (@# 323),KING opposite GREEN FOREST,0,
43.248679,81248,-79.942247,2118,,,MAIN ST W & #1950 N WILSON ST.,At 1950 MAIN,0,
43.247201,81251,-79.943138,2119,,,1989 MAIN ST W & PRIVATE RD,At 1983 MAIN,0,
43.25387,72600,-79.863895,2110,,,MAIN ST E & WALNUT STREET,MAIN at WALNUT,0,
43.238851,72629,-79.803513,2111,,,MAIN ST E & WEIR STREET,MAIN at WEIR,0,
43.252762,72602,-79.859969,2112,,,MAIN ST E & WELLINGTON STREET,MAIN at WELLINGTON,0,
43.250062,72610,-79.849376,2113,,,MAIN ST E & WENTWORTH STREET,MAIN at WENTWORTH,0,
43.241077,72641,-79.812729,2114,,,MAIN ST E & WEXFORD AVENUE,MAIN at WEXFORD,0,
43.250157,81246,-79.941147,2115,,,MAIN ST W & WHITE CHAPEL OPP.,MAIN opposite WHITE CHAPEL CEMETERY,0,
43.250327,81247,-79.940837,2116,,,MAIN ST W & WHITE CHAPEL CEMETERY,MAIN at WHITE CHAPEL CEMETERY,0,
43.247998,81249,-79.942556,2117,,,MAIN ST W & # 1940,Opposite 1940 MAIN,0,
43.234651,61215,-79.904921,2622,,,SANATORIUM RD & WEST 24TH STREET,SANATORIUM at WEST 24TH,0,
43.234604,61216,-79.905169,2623,,,SANATORIUM RD & WEST 24TH ST OPP. (@# 243),SANATORIUM opposite WEST 24TH,0,
43.234126,61213,-79.902711,2620,,,SANATORIUM RD & WEST 22ND STREET,SANATORIUM at WEST 22ND,0,
43.234075,61214,-79.903013,2621,,,SANATORIUM RD & WEST 22ND ST OPP. (@# 213),SANATORIUM opposite WEST 22ND,0,
43.236693,61225,-79.913261,2626,,,SANATORIUM RD & WEST 33RD STREET,SANATORIUM at WEST 33RD,0,
43.238471,60408,-79.915564,2627,,,SANATORIUM RD & WILCOX BLDG ( Chedoke Hospital,SANATORIUM at WILCOX BUILDING,0,
43.235152,61217,-79.906837,2624,,,SANATORIUM RD & WEST 26TH STREET,SANATORIUM at WEST 26TH,0,
43.235176,61218,-79.907455,2625,,,SANATORIUM RD & WEST 26TH ST OPP. (@# 293),SANATORIUM opposite WEST 26TH,0,
43.238627,60407,-79.915377,2628,,,SANATORIUM RD & WILCOX BLDG OPP.( Chedoke Hos,SANATORIUM opposite WILCOX BUILDING,0,
43.234076,21010,-79.929989,2629,,,SCENIC DR & LAVENDER DRIVE,SCENIC LOOP,0,
43.232878,72549,-79.812887,1919,,,KING ST E & KENILWORTH AVENUE,KING at KENILWORTH,0,
43.235246,72546,-79.817888,1918,,,KING ST E & JUSTINE AV (Op.#1601 King ST),KING at JUSTINE,0,
43.251438,72523,-79.841313,1911,,,KING ST E & HOLTON AVENUE,KING at HOLTON,0,
43.220081,72578,-79.773034,1910,,,KING ST E & GREENHILL AVENUE,KING at GREENHILL,0,
43.256243,90835,-79.867454,1913,,,KING ST E & HUGHSON STREET,KING at HUGHSON,0,
43.229923,72561,-79.797544,1912,,,KING ST E & HOMESDALE AVENUE,KING at HOLMESDALE,0,
43.256498,90833,-79.868236,1914,,,KING ST E & HUGHSON STREET (1),At 19 KING,0,
43.256153,90837,-79.867183,1917,,,"KING ST E & JOHN STREET (5C,51)",KING at JOHN,0,
43.256068,90839,-79.866919,1916,,,"KING ST E & JOHN STREET (5B,52)",KING at JOHN,0,
43.222681,61407,-79.896088,2024,,,LIMERIDGE RD W & #235 OPP.E KENDALE CT.,Opposite 235 LIMERIDGE,0,
43.222947,61408,-79.897669,2025,,,LIMERIDGE RD W & #273 E KENDALE CT.,At 273 LIMERIDGE,0,
43.223151,61409,-79.898025,2026,,,LIMERIDGE RD W & #273 OPP. E KENDALE CT.,Opposite 273 LIMERIDGE,0,
43.225951,61413,-79.900576,2027,,,LIMERIDGE RD W & ELGAR AVENUE,LIMERIDGE at ELGAR,0,
43.204159,51453,-79.820062,2020,,,LIMERIDGE RD E & MOUNTAIN BROW BOULEVARD,MOUNTAIN BROW LOOP,0,
43.221739,61403,-79.892275,2021,,,LIMERIDGE RD W & #150 W WEST 5TH ST.,At 150 LIMERIDGE,0,
43.222186,61405,-79.894046,2022,,,LIMERIDGE RD W & #190 W WEST 5TH ST.,At 190 LIMERIDGE,0,
43.222109,61406,-79.894224,2023,,,LIMERIDGE RD W & #195 W WEST 5TH ST.,At 195 LIMERIDGE,0,
43.230407,60060,-79.881109,2828,,,UP/JAMES ST & RICHWILL ROAD,UPPER JAMES at RICHWILL,0,
43.224491,61411,-79.899649,2028,,,LIMERIDGE RD W & KENDALE COURT,LIMERIDGE at KENDALE,0,
43.224911,61410,-79.900008,2029,,,LIMERIDGE RD W & KENDALE CR OPP (Op. # 350),LIMERIDGE opposite KENDALE,0,
43.205568,50435,-79.848439,2758,,,UP/GAGE AV & LOCONDER DRIVE,UPPER GAGE at LOCONDER,0,
43.224409,50410,-79.84069,2759,,,UP/GAGE AV & MACASSA AVENUE,UPPER GAGE at MACASSA,0,
43.224114,20217,-79.978031,3147,,,WILSON ST E & #245( OPP. HALSON STREET),WILSON opposite HALSON,0,
43.241375,50001,-79.876097,2824,,,UP/JAMES ST & QUEENSDALE AVENUE,UPPER JAMES at QUEENSDALE,0,
43.241447,60004,-79.876272,2825,,,UP/JAMES ST & QUEENSDALE AVENUE,UPPER JAMES at QUEENSDALE,0,
43.216781,50326,-79.854085,2978,,,UP/SHERMAN AV & SOUTHAMPTON DRIVE,UPPER SHERMAN at SOUTHAMPTON,0,
43.20347,50337,-79.859755,2979,,,UP/SHERMAN AV & STONE CHURCH ROAD,UPPER SHERMAN at STONE CHURCH,0,
43.236136,50202,-79.856569,3058,,,UP/WENTWORTH ST & QUEENSDALE AVENUE,UPPER WENTWORTH at QUEENSDALE,0,
43.236546,50205,-79.8562,3059,,,UP/WENTWORTH ST & QUEENSDALE AVENUE,UPPER WENTWORTH at QUEENSDALE,0,
